BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;3;308269927445999;413;877;0x4000
0;3;308270825939999;16383;139;0x4080
0;3;308289225231998;6816;6698;0x4000
0;3;308309026127999;1952;2293;0x4000
0;3;308312356135998;2133;2487;0x4000
0;3;308328629701999;9295;8740;0x4000
0;3;308364221415999;1244;1642;0x4000
0;3;308398521179998;1856;2239;0x4000
0;3;308413367365998;6229;6181;0x4000
0;3;308414667355998;6521;6443;0x4000
0;3;308477024871998;6991;6797;0x4000
0;3;308504915133999;6253;6170;0x4000
0;3;308646498945999;8821;8458;0x4000
0;3;308663473905998;16383;16028;0x4080
0;3;308688746473999;16383;291;0x4080
0;3;308703440775999;2909;3176;0x4000
0;3;308775440327999;1245;1653;0x4000
0;3;308778983181999;2772;3098;0x4000
0;3;308797827125999;844;1271;0x4000
0;3;308798997337999;1477;1864;0x4000
0;3;308824600383999;7298;7024;0x4000
0;3;308859284079999;1564;1966;0x4000
0;3;308898200957998;113;583;0x4000
0;3;308906656719999;220;677;0x4000
0;3;308910282331998;923;1347;0x4000
0;3;308913480245999;6104;6053;0x4000
0;3;308943496749999;968;1391;0x4000
0;3;308954335591998;16383;21;0x4080
0;3;308973345565999;2247;2606;0x4000
0;3;309041619039998;3035;3323;0x4000
0;3;309226247387998;16383;16383;0x4480
0;3;309229165279998;9172;8695;0x4000
0;3;309237646571999;109;581;0x4000
0;3;309456701269998;9206;8715;0x4000
0;3;309527575923998;2197;2549;0x4000
0;3;309564015377999;6356;6243;0x4000
0;3;309582669285999;4861;4960;0x4000
0;3;309709259725999;7313;7111;0x4000
0;3;309721928757998;1719;2084;0x4000
0;3;309724755525998;4178;4348;0x4000
0;3;309752917643998;16383;16383;0x4480
0;3;309797846145999;169;613;0x4000
0;3;309836628453999;2099;2435;0x4000
0;3;309879777685999;3702;3924;0x4000
0;3;309902893411998;2480;2785;0x4000
0;3;310039290565998;3079;3353;0x4000
0;3;310061648381998;1551;1939;0x4000
0;3;310089399677998;5796;5774;0x4000
0;3;310129352997998;8081;7783;0x4000
0;3;310182482943998;1604;1985;0x4000
0;3;310218686199999;6932;6763;0x4000
0;3;310222694063999;1311;1710;0x4000
0;3;310368680551999;4336;4469;0x4000
0;3;310482802917999;5400;5419;0x4000
0;3;310515517733999;3911;4130;0x4000
0;3;310543576685999;8618;8215;0x4000
0;3;310552196245999;526;949;0x4000
0;3;310559695911999;1202;1595;0x4000
0;3;310563904373998;1117;1539;0x4000
0;3;310572981407999;4299;4414;0x4000
0;3;310692131807999;1206;1621;0x4000
0;3;310759961927999;295;729;0x4000
0;3;310770755981999;966;1371;0x4000
0;3;310798806263999;145;617;0x4000
0;3;310869600023999;335;772;0x4000
0;3;310889240071998;1534;1909;0x4000
0;3;310901121055999;16383;16383;0x4080
0;3;310913545947998;4893;4963;0x4000
0;3;310973916541998;5320;5369;0x4000
0;3;311007767709999;3502;3721;0x4000
0;3;311064710861999;4927;5011;0x4000
0;3;311143738045998;9820;9234;0x4000
0;3;311147498679998;1849;2208;0x4000
0;3;311152584637998;16383;15833;0x4080
0;3;311204733985999;5749;5729;0x4000
0;3;311307279319998;728;1137;0x4000
0;3;311405050765998;7344;7097;0x4000
0;3;311424983303998;3922;4138;0x4000
0;3;311441502901998;3142;3385;0x4000
0;3;311454458951999;1026;1450;0x4000
0;3;311554945991998;1091;1488;0x4000
0;3;311557792451998;10371;9705;0x4000
0;3;311668564133998;10765;9966;0x4000
0;3;311902960281999;9979;9446;0x4000
0;3;311928876495999;2755;3052;0x4000
0;3;311942663299999;1552;1928;0x4000
0;3;312139986007999;1784;2167;0x4000
0;3;312141991387999;2535;2863;0x4000
0;3;312208349827998;791;1201;0x4000
0;3;312259769503998;399;844;0x4000
0;3;312266770733999;9862;9267;0x4000
0;3;312339325209998;2614;2950;0x4000
0;3;312437907425999;3021;3308;0x4000
0;3;312453208539999;5542;5554;0x4000
0;3;312469423523998;8046;7700;0x4000
0;3;312571979297999;1720;2101;0x4000
0;3;312609368763999;16383;16383;0x4480
0;3;312667264911998;1070;1468;0x4000
0;3;312676360671998;16383;16383;0x4480
0;3;312690970031999;6197;6115;0x4000
0;3;312719863591999;1144;1567;0x4000
0;3;312735734767998;5131;5170;0x4000
0;3;312747564559999;10635;9869;0x4000
0;3;312781118471998;9503;8964;0x4000
0;3;312831577855998;4788;4931;0x4000
0;3;312841598663998;290;709;0x4000
0;3;313015431355999;10179;9550;0x4000
0;3;313067160031999;3654;3880;0x4000
0;3;313075389941999;7815;7524;0x4000
0;3;313121313709998;1178;1603;0x4000
0;3;313133498855998;832;1245;0x4000
0;3;313200303415999;12211;11175;0x4000
0;3;313218439727998;16383;435;0x4080
0;3;313266892067998;5190;5234;0x4000
0;3;313354283237998;1825;2186;0x4000
0;3;313380229085999;16383;16383;0x4080
0;3;313394865275999;1293;1672;0x4000
0;3;313493688423999;1611;1961;0x4000
0;3;313577434847998;575;1010;0x4000
0;3;313620341229998;4906;5016;0x4000
0;3;313668725637998;626;1051;0x4000
0;3;313686952277998;757;1191;0x4000
0;3;313700504849998;1809;2187;0x4000
0;3;313734693019999;4139;4324;0x4000
0;3;313736449313998;2952;3216;0x4000
0;3;313762212159999;2464;2777;0x4000
0;3;313775135439999;985;1391;0x4000
0;3;313776094285999;7343;7103;0x4000
0;3;313777391959998;16383;15389;0x4080
0;3;313910165459999;4155;4281;0x4000
0;3;313914830147999;2002;2358;0x4000
0;3;313939610325998;455;894;0x4000
0;3;313976788879999;1715;2099;0x4000
0;3;314005100549998;1683;2066;0x4000
0;3;314014359023999;16383;291;0x4080
0;3;314026597959998;9144;8703;0x4000
0;3;314031389357999;2732;3018;0x4000
0;3;314045082783998;1449;1836;0x4000
0;3;314055258973999;12203;11222;0x4000
0;3;314122615367998;8406;8028;0x4000
0;3;314161045491999;1730;2116;0x4000
0;3;314164381837999;11498;10650;0x4000
0;3;314169303225998;3973;4221;0x4000
0;3;314276753967999;162;588;0x4000
0;3;314300211719998;6695;6594;0x4000
0;3;314327402017998;7791;7635;0x4000
0;3;314348162367999;2189;2473;0x4000
0;3;314456046563998;11250;10439;0x4000
0;3;314485506083998;7315;7125;0x4000
0;3;314647426491998;971;1361;0x4000
0;3;314689835823999;16383;248;0x4080
0;3;314739633079998;1137;1523;0x4000
0;3;314911471189999;458;907;0x4000
0;3;314937045753998;16256;14477;0x4000
0;3;315022472445999;4514;4669;0x4000
0;3;315030700983998;4019;4209;0x4000
0;3;315056996023999;786;1195;0x4000
0;3;315087795967999;2064;2433;0x4000
0;3;315322042205998;4218;4408;0x4000
0;3;315339719043998;15401;13788;0x4000
0;3;315362165233999;7146;6906;0x4000
0;3;315376839599998;10562;9810;0x4000
0;3;315388470829998;669;1117;0x4000
0;3;315519348015998;2609;2908;0x4000
0;3;315538773099999;3703;3911;0x4000
0;3;315623047111999;618;1033;0x4000
0;3;315639573977998;1972;2321;0x4000
0;3;315649969445998;11735;10790;0x4000
0;3;315651543173998;1977;2331;0x4000
0;3;315698629927998;465;890;0x4000
0;3;315751738975999;1323;1741;0x4000
0;3;315856902943999;2276;2577;0x4000
0;3;315874289179999;7473;7216;0x4000
0;3;316016419959998;4600;4742;0x4000
0;3;316086426733998;1536;1926;0x4000
0;3;316096372203998;7518;7296;0x4000
0;3;316111326407998;598;1039;0x4000
0;3;316125242883998;1456;1848;0x4000
0;3;316198615735999;1449;1826;0x4000
0;3;316200099637998;3425;3662;0x4000
0;3;316224476231998;573;996;0x4000
0;3;316261546711999;864;1283;0x4000
0;3;316270944275998;249;701;0x4000
0;3;316281878917999;954;1364;0x4000
0;3;316326310587998;707;1143;0x4000
0;3;316374311023999;1045;1439;0x4000
0;3;316384602271999;1086;1495;0x4000
0;3;316388467725998;1045;1434;0x4000
0;3;316451588461999;10360;9672;0x4000
0;3;316459247599998;1898;2260;0x4000
0;3;316459812915998;617;1062;0x4000
0;3;316460163531998;4614;4718;0x4000
0;3;316479548453998;8962;8499;0x4000
0;3;316528298567999;4789;4893;0x4000
0;3;316566685913999;3246;3500;0x4000
0;3;316591715705998;1861;2236;0x4000
0;3;316619020567999;472;922;0x4000
0;3;316637186239999;4785;4862;0x4000
0;3;316658330103999;9565;8974;0x4000
0;3;316716095191998;15374;13818;0x4000
0;3;316780518983998;1138;1539;0x4000
0;3;316854579839998;3241;3498;0x4000
0;3;316880006039998;1293;1707;0x4000
0;3;316907946509999;2223;2580;0x4000
0;3;316951154381999;1953;2328;0x4000
0;3;317020340051998;6918;6748;0x4000
0;3;317055803299998;8926;8478;0x4000
0;3;317064031163999;2619;2942;0x4000
0;3;317099922759998;7863;7538;0x4000
0;3;317149378119998;16383;436;0x4080
0;3;317163010191999;16383;242;0x4080
0;3;317185621069999;4042;4219;0x4000
0;3;317187176135999;16383;354;0x4080
0;3;317215902525999;1769;2136;0x4000
0;3;317301136135999;1649;2021;0x4000
0;3;317307045327998;4249;4393;0x4000
0;3;317423457677998;5142;5170;0x4000
0;3;317470005749999;684;1129;0x4000
0;3;317482611321999;1879;2260;0x4000
0;3;317483198555998;4094;4255;0x4000
0;3;317496673565998;4666;4793;0x4000
0;3;317514542399999;1428;1823;0x4000
0;3;317576780959998;3949;4138;0x4000
0;3;317591619123999;534;972;0x4000
0;3;317606365943999;3007;3288;0x4000
0;3;317661417595998;9976;9324;0x4000
0;3;317691085991498;16383;16383;0x4480
0;3;317694951487998;12325;11299;0x4000
0;3;317705488247999;695;1110;0x4000
0;3;317710890303998;1931;2288;0x4000
0;3;317741144725999;3464;3721;0x4000
0;3;317811535981998;10244;9651;0x4000
0;3;317824106263999;2268;2601;0x4000
0;3;317888361711999;2848;3136;0x4000
0;3;317918704625999;10179;9491;0x4000
0;3;317926822741999;2955;3260;0x4000
0;3;317940474835998;3180;3453;0x4000
0;3;317970105075999;672;1070;0x4000
0;3;317996073101998;16383;360;0x4080
0;3;318022089679998;1415;1785;0x4000
0;3;318034015479998;788;1218;0x4000
0;3;318042779533999;3344;3604;0x4000
0;3;318092864051998;5600;5589;0x4000
0;3;318129643253999;958;1378;0x4000
0;3;318146405555998;9836;9297;0x4000
0;3;318154432239998;1645;2009;0x4000
0;3;318205683303999;1676;2014;0x4000
0;3;318252542687998;629;1038;0x4000
0;3;318268842087999;4996;5089;0x4000
0;3;318271956343999;248;710;0x4000
0;3;318285846871998;563;1008;0x4000
0;3;318333473339999;1149;1555;0x4000
0;3;318407539547999;1663;2046;0x4000
0;3;318437250749999;16383;16383;0x4480
0;3;318455672253998;2398;2740;0x4000
0;3;318485083093998;2522;2834;0x4000
0;3;318538065399999;9584;8963;0x4000
0;3;318642629647999;2020;2343;0x4000
0;3;318664812549999;16383;424;0x4080
0;3;318689670415998;8409;8023;0x4000
0;3;318693274581998;2311;2637;0x4000
0;3;318724535023999;2021;2377;0x4000
0;3;318835936089998;2079;2412;0x4000
0;3;318863126761999;7602;7320;0x4000
0;3;318885808871998;7796;7533;0x4000
0;3;318907677663999;1151;1495;0x4000
0;3;318958875573999;2066;2424;0x4000
0;3;319004055405999;15002;13481;0x4000
0;3;319074727819999;666;1117;0x4000
0;3;319126932705998;5074;5166;0x4000
0;3;319132426595998;8231;7846;0x4000
0;3;319133863355998;4951;5042;0x4000
0;3;319153956615998;16383;16383;0x4480
0;3;319205683609998;3158;3408;0x4000
0;3;319212755247999;1545;1967;0x4000
0;3;319224237807998;6281;6170;0x4000
0;3;319261363047999;995;1412;0x4000
0;3;319397902351999;1116;1512;0x4000
0;3;319507298293999;3482;3707;0x4000
0;3;319522295605999;12841;11722;0x4000
0;3;319537873179999;614;1016;0x4000
0;3;319663557973998;9576;8995;0x4000
0;3;319741890301999;1807;2148;0x4000
0;3;319746901711998;8769;8263;0x4000
0;3;319746945587998;4582;4689;0x4000
0;3;319762526581998;5861;5834;0x4000
0;3;319768227519998;6528;6371;0x4000
0;3;319860132663998;1855;2204;0x4000
0;3;319896364567999;1537;1927;0x4000
0;3;319916653911999;1329;1694;0x4000
0;3;319923626061999;1076;1485;0x4000
0;3;319924562813999;9997;9388;0x4000
0;3;319942972739999;3332;3587;0x4000
0;3;319971514431998;1865;2215;0x4000
0;3;320011154461998;2705;3036;0x4000
0;3;320018565785998;4577;4719;0x4000
0;3;320054476925998;9921;9332;0x4000
0;3;320067587519998;14073;12714;0x4000
0;3;320074187845999;6283;6152;0x4000
0;3;320090171495999;5201;5249;0x4000
0;3;320090582839999;2274;2611;0x4000
0;3;320097540775999;552;973;0x4000
0;3;320117366505999;4522;4694;0x4000
0;3;320129327903998;7202;7006;0x4000
0;3;320205681385998;10790;10064;0x4000
0;3;320218958995998;10184;9556;0x4000
0;3;320364592213998;16383;16383;0x4480
0;3;320403793663998;2554;2890;0x4000
0;3;320416340669998;1933;2304;0x4000
0;3;320450074099999;9574;8982;0x4000
0;3;320487003983998;4781;4883;0x4000
0;3;320507453255999;1094;1508;0x4000
0;3;320538420999998;16383;343;0x4080
0;3;320588651037999;2880;3186;0x4000
0;3;320598660415999;5149;5220;0x4000
0;3;320642990459998;5028;5107;0x4000
0;3;320674632813999;9895;9291;0x4000
0;3;320757972847936;16383;16383;0x4480
0;3;320784432709998;3429;3682;0x4000
0;3;320857753151999;16383;278;0x4080
0;3;320898728211999;2100;2416;0x4000
0;3;320967683613998;5506;5531;0x4000
0;3;321027936815999;1393;1789;0x4000
0;3;321034812883999;2063;2448;0x4000
0;3;321104268821998;5125;5198;0x4000
0;3;321109339849998;1248;1633;0x4000
0;3;321120560975998;5757;5794;0x4000
0;3;321121765415999;864;1289;0x4000
0;3;321131822203998;2735;3033;0x4000
0;3;321170594959999;16383;16383;0x4480
0;3;321235570575998;6244;6087;0x4000
0;3;321260537031998;3652;3874;0x4000
0;3;321345248355999;16383;217;0x4080
0;3;321357852695999;4527;4644;0x4000
0;3;321378757411998;7500;7257;0x4000
0;3;321508233405999;13994;12734;0x4000
0;3;321512954371998;4832;4945;0x4000
0;3;321552869987998;3298;3544;0x4000
0;3;321570848503999;6111;6066;0x4000
0;3;321676841807999;4689;4809;0x4000
0;3;321728752273998;10344;9673;0x4000
0;3;321731200575999;2888;3179;0x4000
0;3;321781967267998;521;950;0x4000
0;3;321786305799999;840;1259;0x4000
0;3;321863766793999;7605;7334;0x4000
0;3;321879790083998;16383;16383;0x4480
0;3;321920577179998;3759;3995;0x4000
0;3;321928097955999;6461;6387;0x4000
0;3;322000554721998;7698;7430;0x4000
0;3;322002997879999;614;1037;0x4000
0;3;322004195399998;7054;6871;0x4000
0;3;322008690655999;16383;354;0x4080
0;3;322105428855999;966;1361;0x4000
0;3;322136877751999;14458;13088;0x4000
0;3;322151730423999;1791;2128;0x4000
0;3;322252204185999;4940;5024;0x4000
0;3;322275458579998;854;1263;0x4000
0;3;322306291859999;2841;3149;0x4000
0;3;322345437619999;9186;8688;0x4000
0;3;322352270447998;16383;454;0x4080
0;3;322381479421999;1903;2273;0x4000
0;3;322410395713998;8184;7850;0x4000
0;3;322474694695999;16383;16383;0x4080
0;3;322494460543998;2270;2630;0x4000
0;3;322508852629998;6541;6443;0x4000
0;3;322510105835998;6540;6431;0x4000
0;3;322519973509999;2413;2753;0x4000
0;3;322656303311998;306;754;0x4000
0;3;322682534717999;3871;4073;0x4000
0;3;322697060203999;126;598;0x4000
0;3;322719727701999;3015;3273;0x4000
0;3;322772866039998;256;710;0x4000
0;3;322818578375999;16383;16383;0x4480
0;3;322894226457999;1094;1473;0x4000
0;3;322955812963998;16383;16383;0x4480
0;3;323031924331999;11724;10786;0x4000
0;3;323069512039998;16383;42;0x4080
0;3;323133724279998;902;1299;0x4000
0;3;323258903215999;16383;2;0x4080
0;3;323281393579999;536;947;0x4000
0;3;323342174765999;7415;7187;0x4000
0;3;323353767215999;1008;1425;0x4000
0;3;323405609129999;6208;6121;0x4000
0;3;323411791563999;2093;2461;0x4000
0;3;323445094061999;1565;1924;0x4000
0;3;323465435791998;3452;3712;0x4000
0;3;323477521941998;6521;6430;0x4000
0;3;323498986315796;16383;16383;0x4480
0;3;323508212907998;726;1181;0x4000
0;3;323543862393999;9495;8959;0x4000
0;3;323643546259999;3268;3521;0x4000
0;3;323648333365998;457;906;0x4000
0;3;323668353039998;2916;3208;0x4000
0;3;323699207549999;13112;11972;0x4000
0;3;323704899815373;16383;16383;0x4480
0;3;323706527587999;10745;9938;0x4000
0;3;323727700003998;980;1387;0x4000
0;3;323728127323999;57;523;0x4000
0;3;323772622119999;5466;5455;0x4000
0;3;323805973423998;5601;5637;0x4000
0;3;323863283629998;6080;6019;0x4000
0;3;323870926125998;16383;16383;0x4480
0;3;323943659209999;1818;2190;0x4000
0;3;324097666427998;8269;7911;0x4000
0;3;324104447141999;6437;6340;0x4000
0;3;324138205103998;4610;4713;0x4000
0;3;324150924159998;1402;1773;0x4000
0;3;324363429535998;3334;3590;0x4000
0;3;324399892263999;16383;364;0x4080
0;3;324416495837999;6043;5975;0x4000
0;3;324457149919999;4326;4464;0x4000
0;3;324503328595999;4526;4677;0x4000
0;3;324529768571999;8714;8301;0x4000
0;3;324538997111998;16383;86;0x4080
0;3;324548060405998;2215;2559;0x4000
0;3;324569335639999;1068;1468;0x4000
0;3;324574815239998;6886;6686;0x4000
0;3;324575869157998;5299;5361;0x4000
0;3;324749237519999;3938;4132;0x4000
0;3;324801636783998;6781;6623;0x4000
0;3;324815113649999;4880;4923;0x4000
0;3;324841471901999;7233;6983;0x4000
0;3;324908782473998;958;1304;0x4000
0;3;324934779679998;4260;4419;0x4000
0;3;324950331663998;318;771;0x4000
0;3;324970355811999;6093;6003;0x4000
0;3;324970389105999;6622;6485;0x4000
0;3;325001552129999;914;1310;0x4000
0;3;325035415343999;658;1083;0x4000
0;3;325071593949999;10865;10046;0x4000
0;3;325160321295999;1079;1456;0x4000
0;3;325169731471998;505;922;0x4000
0;3;325238494921999;5628;5633;0x4000
0;3;325283123803999;5484;5510;0x4000
0;3;325358548981998;843;1248;0x4000
0;3;325384604909998;3185;3444;0x4000
0;3;325403979349998;3757;3965;0x4000
0;3;325582981075999;16383;16383;0x4480
0;3;325605019607998;120;582;0x4000
0;3;325630685949998;4161;4290;0x4000
0;3;325645435045998;1128;1540;0x4000
0;3;325681116199999;10021;9420;0x4000
0;3;325706909261999;16383;278;0x4080
0;3;325797633043999;10321;9631;0x4000
0;3;325804958379999;337;793;0x4000
0;3;325813392589999;3948;4121;0x4000
0;3;325827591679999;107;564;0x4000
0;3;325839543719999;210;639;0x4000
0;3;325849121267999;2298;2626;0x4000
0;3;325927797343999;8179;7847;0x4000
0;3;325972525165999;10307;9611;0x4000
0;3;325976335317999;1801;2172;0x4000
0;3;326037982815998;6039;5918;0x4000
0;3;326061253881999;4797;4861;0x4000
0;3;326077015525998;3235;3488;0x4000
0;3;326084253803999;3612;3790;0x4000
0;3;326094864423999;531;961;0x4000
0;3;326252012071999;3179;3449;0x4000
0;3;326271986127998;3449;3671;0x4000
0;3;326288271369999;2684;3017;0x4000
0;3;326324126183998;6896;6713;0x4000
0;3;326326924319999;3867;4050;0x4000
0;3;326342064799998;1719;2077;0x4000
0;3;326391668067732;16383;16383;0x4480
0;3;326427807461998;3634;3854;0x4000
0;3;326481828319999;937;1373;0x4000
0;3;326505086039998;494;928;0x4000
0;3;326521559549998;5243;5302;0x4000
0;3;326528458063999;3949;4161;0x4000
0;3;326641646053998;7985;7687;0x4000
0;3;326668175063999;2961;3250;0x4000
0;3;326670593895998;2909;3176;0x4000
0;3;326717136239999;16383;363;0x4080
0;3;326722012801999;8667;8282;0x4000
0;3;326767897509999;2762;3053;0x4000
0;3;326778426639998;16383;14797;0x4080
0;3;326783642665998;3769;3977;0x4000
0;3;326802918845999;513;942;0x4000
0;3;326813575455999;255;709;0x4000
0;3;326826596067998;1715;2096;0x4000
0;3;326835423253998;2766;3050;0x4000
0;3;326898896541999;1610;1958;0x4000
0;3;326920087201999;2674;3028;0x4000
0;3;326968156279999;369;826;0x4000
0;3;327047184557999;3020;3313;0x4000
0;3;327053039413998;3714;3935;0x4000
0;3;327068039223999;6014;5958;0x4000
0;3;327114851671998;16383;16383;0x4480
0;3;327126763159999;357;798;0x4000
0;3;327178441659998;2973;3270;0x4000
0;3;327180077975999;185;642;0x4000
0;3;327209442807999;1012;1439;0x4000
0;3;327260397095999;3722;3948;0x4000
0;3;327304735589998;10171;9498;0x4000
0;3;327383625599998;1180;1580;0x4000
0;3;327469533889998;2066;2417;0x4000
0;3;327487583315998;1708;2058;0x4000
0;3;327505314063998;4391;4528;0x4000
0;3;327530819925998;2570;2896;0x4000
0;3;327576244743998;3218;3492;0x4000
0;3;327662567357998;16383;278;0x4080
0;3;327696515913998;16383;16383;0x4480
0;3;327738705157999;1221;1634;0x4000
0;3;327743627495998;4466;4606;0x4000
0;3;327770221503999;8970;8501;0x4000
0;3;327777477741999;10428;9735;0x4000
0;3;327899260123999;301;723;0x4000
0;3;328014872799999;19;457;0x4000
0;3;328072310421998;3098;3380;0x4000
0;3;328076166115999;10154;9523;0x4000
0;3;328099137793998;7351;7137;0x4000
0;3;328118591031998;939;1356;0x4000
0;3;328139521253999;4804;4925;0x4000
0;3;328292173781999;16383;17;0x4080
0;3;328425039147998;16383;461;0x4080
0;3;328495433055999;3142;3435;0x4000
0;3;328539699363999;7263;7090;0x4000
0;3;328540138907998;1709;2089;0x4000
0;3;328575559269998;1905;2270;0x4000
0;3;328584989663999;176;630;0x4000
0;3;328591026869998;2705;3027;0x4000
0;3;328592041677999;6714;6570;0x4000
0;3;328706642565998;294;741;0x4000
0;3;328725915447999;5806;5765;0x4000
0;3;328744748111998;16383;16111;0x4080
0;3;328764074581998;2227;2573;0x4000
0;3;328768602167999;9106;8624;0x4000
0;3;328779995943998;16383;105;0x4080
0;3;328785672167998;466;869;0x4000
0;3;328802100143999;2562;2857;0x4000
0;3;328882570707999;3596;3791;0x4000
0;3;328900755759999;483;913;0x4000
0;3;328925160693999;1084;1479;0x4000
0;3;328990816925999;1790;2175;0x4000
0;3;329047677049998;6000;5969;0x4000
0;3;329214735023999;2202;2532;0x4000
0;3;329237523597999;777;1181;0x4000
0;3;329279231935999;3185;3443;0x4000
0;3;329298623993999;5749;5748;0x4000
0;3;329313545095999;4798;4897;0x4000
0;3;329371429327999;139;568;0x4000
0;3;329475661439998;3797;3984;0x4000
0;3;329495902241998;2833;3140;0x4000
0;3;329525841243999;16383;16383;0x4480
0;3;329533614655998;6797;6687;0x4000
